"title","artist","album","duration_seconds","audio_url"
"Found You","Waesto","Electronic","144","https://data.freetouse.com/music/tracks/eec3a813-091f-468c-c6b2-4e5893bbea82/file/mp3/file.mp3"
"Sounds of Nature","Aylex","Electronic","209","https://data.freetouse.com/music/tracks/39e7afc7-b515-e275-63bc-bc5a43a5664c/file/mp3/file.mp3"
"Running","Chill Pulse","Electronic","110","https://data.freetouse.com/music/tracks/3b1575b1-0c94-aa1c-b22d-0709a2e21294/file/mp3/file.mp3"
"Beach","Aylex","Electronic","181","https://data.freetouse.com/music/tracks/f5480a3e-77cd-2ade-6635-79b2cec1cbc3/file/mp3/file.mp3"
"Business","Aylex","Electronic","155","https://data.freetouse.com/music/tracks/50b174e3-ef36-a2e5-4616-82b5f6e0c9f5/file/mp3/file.mp3"
"Live It","Aylex","Electronic","126","https://data.freetouse.com/music/tracks/e494ecab-71b7-7ee0-97d1-932e855fe7cb/file/mp3/file.mp3"
"Ethereal","Chill Pulse","Electronic","150","https://data.freetouse.com/music/tracks/9d30191f-ffd5-34f3-f301-fa940064ebeb/file/mp3/file.mp3"
"Domino","Soyb","Electronic","139","https://data.freetouse.com/music/tracks/9f87b933-6944-f131-f536-1370fc4b45a4/file/mp3/file.mp3"
"Summer Party","Aylex","Electronic","132","https://data.freetouse.com/music/tracks/fb743f1b-7577-8ea9-ce23-ba44996b8d39/file/mp3/file.mp3"
"Cozy","Amine Maxwell","Electronic","131","https://data.freetouse.com/music/tracks/4fd1f005-cf56-e56f-e3a3-317f012f6ab1/file/mp3/file.mp3"
"Room Tour","Aylex","Electronic","114","https://data.freetouse.com/music/tracks/1d7741e4-9f34-360d-722b-9c5d294b8f51/file/mp3/file.mp3"
"Perfect Timing","Chill Pulse","Electronic","117","https://data.freetouse.com/music/tracks/8dab8bea-388c-3815-0852-b08ed2580543/file/mp3/file.mp3"
"lush","massobeats","Electronic","147","https://data.freetouse.com/music/tracks/ea5dcd08-57c5-ff05-c0c9-68dd2915b668/file/mp3/file.mp3"
"Off Road","Aylex","Electronic","106","https://data.freetouse.com/music/tracks/1506d0f6-94f6-f604-46b6-2149c62efe14/file/mp3/file.mp3"
"Floating","Soyb","Electronic","128","https://data.freetouse.com/music/tracks/83001df2-4688-eb24-2806-af8fef28faf6/file/mp3/file.mp3"
"Hot","Aylex","Electronic","96","https://data.freetouse.com/music/tracks/dff9310c-26da-1071-1c94-1b2937cef0f9/file/mp3/file.mp3"
"Beach Life","tubebackr","Electronic","206","https://data.freetouse.com/music/tracks/79d68e73-dee3-f07e-c2a1-af6ac1585549/file/mp3/file.mp3"
"Happiness","Aylex","Electronic","116","https://data.freetouse.com/music/tracks/3627351d-8f40-25c6-bb63-fd2dcd70c477/file/mp3/file.mp3"
"Travelling","Aylex","Electronic","177","https://data.freetouse.com/music/tracks/323e7d9d-80f9-fbc5-510a-77aadaf53209/file/mp3/file.mp3"
"Desert Caravan","Walen","Electronic","137","https://data.freetouse.com/music/tracks/f23ae924-6941-b4e5-6add-1c68478762fe/file/mp3/file.mp3"
"Happy Moments","Aylex","Electronic","146","https://data.freetouse.com/music/tracks/2811bd91-52c0-72a3-7e82-9cb096ffbad3/file/mp3/file.mp3"
"Moonshine","tubebackr","Electronic","196","https://data.freetouse.com/music/tracks/4992bcb6-427b-d41f-7efd-56ce6f689587/file/mp3/file.mp3"
"Shoreline","Filo Starquez","Electronic","196","https://data.freetouse.com/music/tracks/defd1b75-ec36-127c-4e84-781fcf202055/file/mp3/file.mp3"
"Pastry","Aylex","Electronic","108","https://data.freetouse.com/music/tracks/da45ae0f-6ec0-3e1d-f547-018ce49449aa/file/mp3/file.mp3"
"Gameboy","Walen","Electronic","99","https://data.freetouse.com/music/tracks/a26d27b1-8b82-c165-eb24-b20d1fa4d661/file/mp3/file.mp3"
"Running","Walen","Electronic","97","https://data.freetouse.com/music/tracks/7c13bd9c-a6ed-7c3f-c735-1affaf744dfd/file/mp3/file.mp3"
"Cute Animals","Aylex","Electronic","154","https://data.freetouse.com/music/tracks/03ca3367-3354-dd12-c92f-6dd3067c809c/file/mp3/file.mp3"
"Sport Power","Walen","Electronic","128","https://data.freetouse.com/music/tracks/b56cfc25-a61f-71d4-82a5-6f2cea03ad06/file/mp3/file.mp3"
"Happy Day","Aylex","Electronic","153","https://data.freetouse.com/music/tracks/2208dafc-9627-b6e0-147f-7979ea17ab95/file/mp3/file.mp3"
"Lagoon","Filo Starquez","Electronic","154","https://data.freetouse.com/music/tracks/9624e7cd-9ba5-0dd4-ab9a-c35a1f1a38a1/file/mp3/file.mp3"
"Carnival","Aylex","Electronic","111","https://data.freetouse.com/music/tracks/7d3c789d-01ea-0f8e-bff0-782f956fd03b/file/mp3/file.mp3"
"Western","Walen","Electronic","156","https://data.freetouse.com/music/tracks/8cc42389-f3a6-30b6-2feb-7170eb0928c8/file/mp3/file.mp3"
"Sunset Sadness","Ocean Bloom","Electronic","130","https://data.freetouse.com/music/tracks/cb062c7b-555b-ac4b-899c-862b1e78869d/file/mp3/file.mp3"
"Chinese Traditions","Aylex","Electronic","111","https://data.freetouse.com/music/tracks/928cca2b-6f68-9959-3e77-4c17c711c70e/file/mp3/file.mp3"
"Nobody","Tetuano","Electronic","247","https://data.freetouse.com/music/tracks/3c0fadbf-8985-39c4-e086-c7d825e6d89a/file/mp3/file.mp3"
"Play","Walen","Electronic","155","https://data.freetouse.com/music/tracks/b66d8218-e10c-10ff-1e62-7a462e6bb2d0/file/mp3/file.mp3"
"Taste","Chill Pulse","Electronic","118","https://data.freetouse.com/music/tracks/75f5dd82-44ef-d282-0b67-737a94fa4204/file/mp3/file.mp3"
"Rejuvenate","Ocean Bloom","Electronic","130","https://data.freetouse.com/music/tracks/8042be1a-8b3e-d9f6-e394-ac3ceea32be2/file/mp3/file.mp3"
"Sunday Sessions","Tetuano","Electronic","136","https://data.freetouse.com/music/tracks/e8a288f2-1bd9-e30a-0a24-e88bfbadb13e/file/mp3/file.mp3"
"Burning","Walen","Electronic","127","https://data.freetouse.com/music/tracks/ba3b92e2-2e40-5514-beef-46009d8cdd83/file/mp3/file.mp3"
"Within Us","Epic Spectrum","Electronic","87","https://data.freetouse.com/music/tracks/30ac49c5-3257-4e6d-6c74-672ae0f0a7b7/file/mp3/file.mp3"
"Happy Chinese New Year","Aylex","Electronic","161","https://data.freetouse.com/music/tracks/02829ad6-42bc-9b3e-8f36-6ceec52eadae/file/mp3/file.mp3"
"9am, meeeh","Piki","Electronic","206","https://data.freetouse.com/music/tracks/fcd4ca38-da20-0f15-a371-01f4e0fbd2fa/file/mp3/file.mp3"
"11pm, gurgle gurgle","Piki","Electronic","163","https://data.freetouse.com/music/tracks/949d3d49-47c7-a787-f866-6313cdaca61c/file/mp3/file.mp3"
"3pm, moshi moshi","Piki","Electronic","171","https://data.freetouse.com/music/tracks/86ee33ed-78bd-c081-007f-a090724f0c99/file/mp3/file.mp3"
"Imperfections","Tetuano","Electronic","256","https://data.freetouse.com/music/tracks/ed51b231-2718-dbc2-9211-185af1ee5470/file/mp3/file.mp3"
"The Waiting","Guillermo Guareschi","Electronic","139","https://data.freetouse.com/music/tracks/e37a0fde-6b68-2bb0-fb27-784077f985cc/file/mp3/file.mp3"
"Spiral of Time","Guillermo Guareschi","Electronic","124","https://data.freetouse.com/music/tracks/0860caa4-d473-803c-4e3b-934e9abd24cb/file/mp3/file.mp3"
"Riding South","Guillermo Guareschi","Electronic","133","https://data.freetouse.com/music/tracks/d1962bcb-92e0-42b3-d0cf-4819d031e93a/file/mp3/file.mp3"
"Rays of Light","Guillermo Guareschi","Electronic","134","https://data.freetouse.com/music/tracks/873a854c-22f7-6a16-2aae-e0bf5c9cea8d/file/mp3/file.mp3"
"glisten","massobeats","Electronic","151","https://data.freetouse.com/music/tracks/67ccf3a3-097b-8dc0-cbc5-e2ac25745068/file/mp3/file.mp3"
"Joshua Tree","Guillermo Guareschi","Electronic","150","https://data.freetouse.com/music/tracks/acffc6ff-ecec-9217-c532-6ddd1b506283/file/mp3/file.mp3"
"Farewell","Guillermo Guareschi","Electronic","127","https://data.freetouse.com/music/tracks/971f7872-6b99-c9f3-5875-951870f4f403/file/mp3/file.mp3"
"Above All","Guillermo Guareschi","Electronic","172","https://data.freetouse.com/music/tracks/fcd76163-3945-ea4f-d8f7-1021c92131f4/file/mp3/file.mp3"
"End of Times","Guillermo Guareschi","Electronic","143","https://data.freetouse.com/music/tracks/fd016620-4217-6298-d967-960cd19a58eb/file/mp3/file.mp3"
"Libellule","Guillermo Guareschi","Electronic","189","https://data.freetouse.com/music/tracks/a1e2f2ed-6e08-39d9-f936-b3d0009b2d77/file/mp3/file.mp3"
"Lemonade","Ocean Bloom","Electronic","137","https://data.freetouse.com/music/tracks/7a474d9c-1b2c-3889-74a0-3ea55d67588e/file/mp3/file.mp3"
"Urban Journey","Aylex","Electronic","124","https://data.freetouse.com/music/tracks/b766bd25-6b85-b727-077d-6c742421f768/file/mp3/file.mp3"
"Appalachian Trail","Guillermo Guareschi","Electronic","127","https://data.freetouse.com/music/tracks/0c7a9f3f-e546-fb4a-298b-9fd31d2e7026/file/mp3/file.mp3"
"Dreams of Tomorrow","Burgundy","Electronic","158","https://data.freetouse.com/music/tracks/c8365103-2d41-52b8-d912-45a74df47c83/file/mp3/file.mp3"
"Epic Motivation","Aylex","Electronic","140","https://data.freetouse.com/music/tracks/afe87210-8a89-2e6a-e5e2-55dcb1775ec3/file/mp3/file.mp3"
"Acoustic Heaven","Guillermo Guareschi","Electronic","177","https://data.freetouse.com/music/tracks/353d9dce-7e9a-b136-330f-3a532b28d512/file/mp3/file.mp3"
"Like You Mean It","Burgundy","Electronic","128","https://data.freetouse.com/music/tracks/4488447b-2571-249a-c60f-1a6565f3455d/file/mp3/file.mp3"
"Sticks & Stones","Hoffy Beats","Easy Listening","148","https://data.freetouse.com/music/tracks/ef6c8300-ddae-403b-9f36-2e252ed03280/file/mp3/file.mp3"
"A Sweet Story","Guillermo Guareschi","Electronic","134","https://data.freetouse.com/music/tracks/1378cc91-134c-1aba-eccd-469f9bcf1619/file/mp3/file.mp3"
"Christmas Miracle","Walen","Electronic","129","https://data.freetouse.com/music/tracks/4c0d4de9-491b-1b43-c794-7481d0531e8a/file/mp3/file.mp3"
"Fashion Jive","Burgundy","Electronic","133","https://data.freetouse.com/music/tracks/ea5df505-0935-386f-5e10-63790634d5f1/file/mp3/file.mp3"
"Market","Aylex","Electronic","166","https://data.freetouse.com/music/tracks/14274297-cc1a-bb36-b64d-07644482486f/file/mp3/file.mp3"
"Christmas","Aylex","Electronic","118","https://data.freetouse.com/music/tracks/d1acdc98-bc22-11aa-4015-8116e10bef8e/file/mp3/file.mp3"
"Fiji","AgusAlvarez, Waesto","Electronic","147","https://data.freetouse.com/music/tracks/3bd00443-06bc-71e1-5c39-6eec2323ad66/file/mp3/file.mp3"
"noon","massobeats","Electronic","188","https://data.freetouse.com/music/tracks/202f6745-784e-97aa-73c5-50653f5bdf16/file/mp3/file.mp3"
"Flicker","Burgundy","Electronic","127","https://data.freetouse.com/music/tracks/205b1521-1a94-2a0b-d053-295f314e8f6e/file/mp3/file.mp3"
"Reels","Aylex","Electronic","131","https://data.freetouse.com/music/tracks/2d44c75b-6c45-3573-a649-769d068e8b73/file/mp3/file.mp3"
"Snap Your Fingers","Aylex","Electronic","68","https://data.freetouse.com/music/tracks/bf10318d-acb3-6542-7b8c-248b65abd669/file/mp3/file.mp3"
"In Your Eyes","Walen","Electronic","136","https://data.freetouse.com/music/tracks/76d82c83-19b3-91da-d450-16cc843d6f30/file/mp3/file.mp3"
"Nighttime","Zambolino","Electronic","140","https://data.freetouse.com/music/tracks/33173ba5-a7d7-4c62-aa76-5d7125ce212e/file/mp3/file.mp3"
"Heaven","Aylex","Electronic","198","https://data.freetouse.com/music/tracks/6822ff47-c01a-6054-a648-76cd59d38bf5/file/mp3/file.mp3"
"Homesick","Luke Bergs, Waesto","Electronic","178","https://data.freetouse.com/music/tracks/fb40b3da-4c42-005e-069d-11b55297032a/file/mp3/file.mp3"
"Triumph","Burgundy","Electronic","139","https://data.freetouse.com/music/tracks/52f9571c-44a4-97bc-0e26-d8d5b3542ae1/file/mp3/file.mp3"
"chamomile","massobeats","Electronic","152","https://data.freetouse.com/music/tracks/b11211ec-fd3e-b38f-db96-4286bafea680/file/mp3/file.mp3"
"Blue Fields","tubebackr","Electronic","232","https://data.freetouse.com/music/tracks/575d2935-192f-612d-08b3-d822d1757748/file/mp3/file.mp3"
"Time Slip","Burgundy","Electronic","121","https://data.freetouse.com/music/tracks/7260971e-9849-8d5e-e710-bd9bae49e33c/file/mp3/file.mp3"
"Take It Slow","Luke Bergs, AgusAlvarez","Electronic","165","https://data.freetouse.com/music/tracks/1cc6c0a8-58d1-63af-e3b7-5d4ecd8da36e/file/mp3/file.mp3"
"Passing Time","Filo Starquez","Electronic","174","https://data.freetouse.com/music/tracks/6f9516bd-ec8d-527e-30a7-9b25d028829e/file/mp3/file.mp3"
"Space","Damtaro","Electronic","162","https://data.freetouse.com/music/tracks/720f3b85-2cbc-9e54-8dca-9ffb2f60b13f/file/mp3/file.mp3"
"Voyager","Tetuano","Electronic","184","https://data.freetouse.com/music/tracks/4e8cad67-088e-3792-5ca7-5fa478ac7f1e/file/mp3/file.mp3"
"Mirrorball","Burgundy","Electronic","111","https://data.freetouse.com/music/tracks/eed25eee-f604-e37b-727a-3deb70e44b54/file/mp3/file.mp3"
"Get Yours, Get Out","Burgundy","Electronic","135","https://data.freetouse.com/music/tracks/55565d5d-a311-accd-3e21-95f58f2b829f/file/mp3/file.mp3"
"Get It","Aylex","Electronic","108","https://data.freetouse.com/music/tracks/47747de2-1833-6493-70a4-b8bec20f6712/file/mp3/file.mp3"
"Legacies","Aylex","Electronic","106","https://data.freetouse.com/music/tracks/e0e4862a-46c1-c54d-b376-5471540ff11c/file/mp3/file.mp3"
"Hot Mocha","Lukrembo","Electronic","135","https://data.freetouse.com/music/tracks/f926dcd5-31ef-08b1-db52-e6bb941e60d9/file/mp3/file.mp3"
"Tea Cozy","Lukrembo","Electronic","158","https://data.freetouse.com/music/tracks/4d98d270-65ba-c78a-f7f1-bf5f5a5ca7ba/file/mp3/file.mp3"
"Wintry Street","Lukrembo","Electronic","120","https://data.freetouse.com/music/tracks/6eb71ddf-28d9-9085-c090-b8c051e4b712/file/mp3/file.mp3"
"Hello","Lukrembo","Electronic","141","https://data.freetouse.com/music/tracks/d9494571-916b-5320-dd43-d889bc9230fc/file/mp3/file.mp3"
"Train Covered In White","Lukrembo","Electronic","156","https://data.freetouse.com/music/tracks/0797bde3-5cd8-3588-be58-8b9aed88017f/file/mp3/file.mp3"
"Concierge Lounge","Lukrembo","Electronic","171","https://data.freetouse.com/music/tracks/f872f6c8-2bb9-561d-67cb-0c71136afc7a/file/mp3/file.mp3"
"Vintage Store","Lukrembo","Electronic","151","https://data.freetouse.com/music/tracks/8bb7ab60-c980-1ceb-37ee-398e9fb397b5/file/mp3/file.mp3"
"Snow Walk","Lukrembo","Electronic","98","https://data.freetouse.com/music/tracks/cd7a8866-7015-7906-dec1-7a8107fc68bb/file/mp3/file.mp3"
"Until Late At Night","Lukrembo","Electronic","98","https://data.freetouse.com/music/tracks/82f27d06-0f49-5c42-183d-80f736a4d93e/file/mp3/file.mp3"
"I Snowboard","Lukrembo","Electronic","156","https://data.freetouse.com/music/tracks/ae9faa8c-961d-7039-2b78-c104304e08ab/file/mp3/file.mp3"
"Early Morning In Winter","Lukrembo","Electronic","96","https://data.freetouse.com/music/tracks/059ce49c-50c6-cdda-ddb0-9f8fb3d655fb/file/mp3/file.mp3"
"I Can't Feel","Aylex","Electronic","175","https://data.freetouse.com/music/tracks/60b184b9-ba2f-1444-998a-bf0b0c496d62/file/mp3/file.mp3"
"Tell Me","Burgundy","Electronic","141","https://data.freetouse.com/music/tracks/4e451dd5-8955-5804-8ede-abeadb65c913/file/mp3/file.mp3"
"Tech Village","Aylex","Electronic","96","https://data.freetouse.com/music/tracks/1851e407-207a-7f3c-5f1b-a683ed246927/file/mp3/file.mp3"
"Falling","tubebackr","Electronic","174","https://data.freetouse.com/music/tracks/159a51ba-bc7d-6e53-c8a2-7bdbfef5c129/file/mp3/file.mp3"
"Storm","Aylex","Electronic","99","https://data.freetouse.com/music/tracks/92472de0-c0eb-4644-9637-209b6c204ff1/file/mp3/file.mp3"
"Office","Chill Pulse","Electronic","148","https://data.freetouse.com/music/tracks/5317074a-f175-00ae-2418-108b0e6a3d95/file/mp3/file.mp3"
"Ignition","Burgundy","Electronic","137","https://data.freetouse.com/music/tracks/0298d931-7319-9e46-fd2d-f1347efb5fdc/file/mp3/file.mp3"
"aromatic","massobeats","Electronic","155","https://data.freetouse.com/music/tracks/216a2e13-dc5d-4e83-fe85-3e3fa1dfb1ba/file/mp3/file.mp3"
"Whispers","Popsicles","Electronic","228","https://data.freetouse.com/music/tracks/5b6a7700-66bb-c252-c90f-f59220c5e7d9/file/mp3/file.mp3"
"Sunlight","Luke Bergs","Electronic","196","https://data.freetouse.com/music/tracks/5d74da71-f734-07b9-5ab9-39545dc6416c/file/mp3/file.mp3"
